,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary
8151,500,1,1,40,1,99004.24,1,1,1,152845.99
2363,571,0,0,33,9,0.0,2,0,1,77519.62
11674,710,2,1,43,2,140080.32,3,1,1,157908.19
129,770,0,1,24,9,101827.07,1,1,0,167256.35
1161,755,0,1,41,6,104817.41,1,1,0,126013.58
11058,838,1,0,40,6,61671.19,1,0,1,150659.35
15604,667,1,1,71,4,137260.78,1,0,1,94433.08
5953,516,1,0,31,7,0.0,1,1,0,47018.75
287,475,0,0,32,8,119023.28,1,1,0,100816.29
9972,758,0,1,26,4,155739.76,1,1,0,171552.02
5308,449,1,0,31,1,113693.0,1,0,0,82796.29
14010,791,0,0,44,5,0.0,2,1,1,123977.86
8681,565,0,0,40,2,0.0,2,1,1,129956.13
1170,699,1,1,26,6,79932.41,1,0,0,150242.44
13870,746,0,1,58,3,0.0,3,1,1,80344.96
13386,624,1,0,34,6,0.0,1,1,0,582.59
6792,606,1,1,34,3,161572.24,1,0,1,191076.22
11679,720,2,0,57,1,162082.31,4,0,0,27145.73
1859,684,0,1,34,9,0.0,2,1,1,65257.57
11379,578,1,1,40,6,63609.92,1,0,0,74965.61
11609,724,0,1,31,5,0.0,1,1,0,134889.95
6781,850,0,0,42,3,0.0,2,1,1,176883.42
10095,529,0,1,67,8,103101.56,2,1,1,154002.02
13533,641,0,1,65,6,38340.02,1,1,0,32607.77
3121,634,2,1,27,3,107027.52,1,1,0,173425.68
8579,650,0,1,34,4,106005.54,1,0,1,142995.32
1311,850,0,0,37,7,153147.75,1,1,1,152235.3
1032,830,1,1,40,4,0.0,2,0,1,81622.52
8339,695,0,0,42,0,0.0,2,0,1,140724.64
14533,701,2,1,63,3,120916.52,3,0,0,144727.45
6382,797,0,1,24,5,0.0,2,1,0,182257.61
7910,561,1,1,28,6,123692.0,1,1,1,70548.96
931,564,2,1,41,9,103522.75,2,1,1,34338.21
691,767,0,1,43,1,76408.85,2,1,0,77837.63
13448,786,0,0,33,0,83036.05,1,0,1,154990.58
6364,527,1,1,28,6,128396.33,2,1,0,79919.97
1909,670,1,0,32,3,0.0,2,1,0,46175.7
9021,655,2,0,61,2,183997.7,2,1,1,161217.18
14230,563,0,0,35,2,183572.84,1,1,1,66006.75
15069,746,0,1,58,3,0.0,3,1,1,80344.96
44,660,1,0,61,5,155931.11,1,1,1,158338.39
3939,736,2,0,25,9,81732.88,2,1,0,136497.28
10498,749,2,1,54,3,144768.94,1,1,0,93336.3
7108,806,1,0,37,2,137794.18,2,0,1,75232.02
9822,808,2,1,39,3,124216.93,1,0,1,171442.36
4319,609,1,1,34,7,140694.78,2,1,0,46266.63
2965,499,2,1,36,5,131142.53,2,1,0,174918.46
3969,551,1,1,27,2,113873.22,1,1,1,85129.77
9379,690,1,0,26,2,0.0,2,1,1,93255.85
14299,367,1,1,42,6,93608.28,1,1,0,168816.73
11802,616,0,0,66,1,135842.41,1,1,0,183840.51
13733,608,1,0,63,3,139529.93,2,1,1,175696.16
7478,544,1,1,22,4,0.0,2,1,0,70007.67
6308,565,2,1,52,5,97720.35,2,1,0,175070.94
4159,751,0,1,29,3,159597.45,1,1,0,39934.41
3092,666,0,0,31,2,79589.43,1,0,0,4050.57
12452,846,0,0,34,10,142388.61,2,0,1,68393.64
7954,743,0,1,30,7,77599.23,1,0,0,144407.1
5555,614,1,0,39,6,0.0,2,1,1,164018.98
3982,614,0,1,46,4,0.0,1,1,0,74379.57
14673,613,2,0,43,10,120481.69,1,0,0,94875.03
6940,575,0,1,46,1,0.0,2,1,1,65998.26
1404,662,1,0,41,4,90350.77,1,1,0,75884.65
3195,697,2,1,29,0,172693.54,1,0,0,141798.98
10043,629,0,1,59,9,113657.83,1,1,1,116848.79
14906,410,0,1,33,6,125789.69,1,0,0,66333.56
11988,842,0,1,44,3,141252.18,4,0,1,128521.16
969,649,2,1,70,9,116854.71,2,0,1,107125.79
12939,717,0,1,36,2,148061.89,1,1,0,179128.69
6543,814,2,1,29,1,131968.57,2,1,1,147693.92
9117,703,0,0,32,6,0.0,2,0,0,33606.52
2843,666,2,1,38,6,99812.88,2,1,1,158357.97
2851,603,0,0,48,5,0.0,1,1,0,100478.6
14933,650,1,0,25,3,86605.5,3,1,0,16649.31
13578,628,2,1,38,10,113525.84,1,1,0,46044.48
5956,798,2,0,38,4,129055.13,1,1,0,157147.59
11292,614,0,1,50,4,137104.47,1,1,0,127166.49
12720,590,0,0,60,6,147751.75,1,1,0,88206.04
4471,826,1,0,56,8,174506.1,2,0,1,161802.82
10383,516,0,1,27,9,0.0,1,1,0,142680.64
12801,619,0,0,55,0,0.0,3,0,0,60810.64
1789,763,1,0,37,6,0.0,2,1,1,149705.25
13199,636,2,1,49,6,113599.74,2,1,0,158887.09
2059,581,1,0,50,4,0.0,2,1,1,80701.72
7143,719,0,0,54,7,0.0,2,1,1,125041.52
12656,850,0,1,58,8,156652.13,1,0,0,25899.21
1902,773,1,0,33,10,0.0,1,1,1,98820.09
4686,536,1,1,53,2,143923.96,1,1,0,2019.78
10782,624,0,1,55,7,118793.6,1,1,1,95022.02
8090,697,0,0,48,1,0.0,2,1,1,87400.53
4922,702,0,1,26,5,56738.47,2,1,1,100442.22
6785,621,1,1,41,5,104631.67,1,1,1,95551.22
14194,545,0,0,55,5,0.0,1,0,0,10034.77
9548,569,0,1,43,7,0.0,2,1,0,52534.81
75,735,0,0,21,1,178718.19,2,1,0,22388.0
2345,794,1,1,38,9,179581.31,1,1,0,23596.24
6447,619,1,0,31,3,141751.82,1,0,1,61531.86
8430,612,0,0,38,7,110615.47,1,1,1,193502.93
8622,706,2,1,36,9,58571.18,2,1,0,40774.01
4586,602,0,0,25,0,0.0,2,1,1,101274.17
15340,481,0,1,44,9,175303.06,1,1,0,65500.53
12354,717,1,0,49,1,110864.38,2,1,1,124532.9
9929,755,2,1,38,4,111096.91,1,1,1,19762.88
13000,516,2,0,53,1,156674.2,1,1,0,118502.34
1553,592,0,0,38,8,119278.01,2,0,1,19370.73
5874,597,0,1,19,2,0.0,2,1,1,91036.74
8432,479,0,1,47,6,121797.09,1,0,1,5811.9
8975,567,2,1,41,0,134378.89,1,1,1,105746.94
13269,710,0,1,54,6,171137.62,1,1,1,167023.95
15542,560,1,0,43,4,95140.44,2,1,0,123181.44
9169,766,0,0,45,6,0.0,2,0,0,147184.74
13098,730,2,0,33,7,130367.87,1,1,0,15142.1
5695,787,0,1,46,7,117685.31,2,1,1,93360.35
2941,555,1,0,26,9,0.0,2,0,1,158918.03
11374,544,0,0,64,3,124043.8,1,1,1,111402.97
10639,651,1,0,45,8,95922.9,1,1,0,84782.42
7381,620,2,0,25,8,141825.88,1,1,1,73857.94
12848,809,2,0,42,6,64497.94,3,0,1,182436.81
1620,712,2,1,43,1,141749.74,2,0,1,90905.26
15912,711,0,0,38,2,129022.06,2,1,1,14374.86
7905,701,1,1,35,10,159693.9,2,1,1,71173.64
14872,721,2,0,45,7,138523.2,1,0,0,59604.45
9549,578,1,1,36,1,157267.95,2,1,0,141533.19
12931,684,2,1,42,1,117691.0,1,1,1,23135.65
6782,585,0,1,55,10,106415.57,3,1,1,122960.98
15098,515,2,1,45,7,120961.5,3,1,1,39288.11
14014,710,0,1,43,9,128284.45,1,1,0,32996.89
10663,598,0,1,48,6,120682.53,1,1,0,30635.52
1609,619,0,0,35,8,132292.63,1,1,0,65682.93
3096,613,2,1,59,8,91415.76,1,0,0,27965.0
2415,706,0,1,32,6,94486.47,1,1,1,146949.74
13474,581,2,1,50,2,143829.2,2,1,0,181224.24
2017,728,1,0,37,4,0.0,1,0,0,4539.38
2971,681,1,1,30,2,111093.01,1,1,0,68985.99
15615,634,2,0,46,5,123642.36,1,1,1,49725.16
3246,638,0,1,57,6,0.0,1,1,0,33676.48
124,625,0,0,28,3,0.0,1,0,0,183646.41
1106,678,0,0,38,2,0.0,2,0,0,115068.99
1814,579,2,1,31,2,90547.48,2,1,1,18800.13
12433,474,0,1,54,3,0.0,1,1,0,108409.17
14616,704,0,1,32,7,127785.17,4,0,0,184464.7
8790,416,1,1,35,8,0.0,1,0,0,119712.78
2123,651,2,0,25,2,109175.14,2,1,0,114566.47
14979,709,0,0,43,8,0.0,2,0,0,168035.62
13027,762,2,0,34,8,98592.88,1,0,1,191790.29
11408,535,2,1,38,8,127475.24,1,0,0,60775.76
8970,758,1,1,61,2,0.0,2,1,1,43982.41
15406,616,2,0,45,6,128352.59,3,1,1,144000.59
2197,614,1,1,35,2,127283.78,1,1,1,31302.35
4051,793,0,0,63,9,116270.72,1,1,1,184243.25
1216,572,0,1,33,5,0.0,1,0,1,41139.05
7701,677,0,0,29,3,86616.35,1,0,0,91903.9
725,787,0,0,42,10,145988.65,2,1,1,79510.37
9170,694,0,1,30,2,0.0,3,0,1,15039.41
808,598,2,1,53,10,167772.96,1,1,1,136886.86
13163,525,1,0,47,6,118560.0,1,1,0,82522.61
11944,753,2,0,46,9,113909.69,3,1,0,92320.37
11098,790,1,1,46,8,182364.53,1,0,0,139266.48
4906,809,1,0,33,3,0.0,2,0,1,141426.78
11117,642,2,0,40,6,129502.49,2,0,1,86099.23
14419,611,1,1,52,7,0.0,1,0,1,73585.18
3962,712,0,1,33,2,182888.08,1,1,0,3061.0
12349,527,1,0,35,8,0.0,1,1,0,98031.53
2671,799,1,1,35,7,0.0,2,0,1,140780.8
14951,573,0,0,26,4,129109.02,1,0,0,149814.68
9427,693,1,0,39,0,0.0,2,0,0,81901.6
9417,577,1,0,33,6,0.0,2,1,0,57975.8
1764,611,0,1,40,1,0.0,2,1,1,102547.56
13976,598,0,1,48,6,120682.53,1,1,0,30635.52
607,584,0,1,28,10,0.0,2,1,0,19834.32
10035,399,2,1,46,2,127655.22,1,1,0,139994.68
10803,757,0,1,57,3,89079.41,1,1,1,53179.21
3217,598,1,0,56,4,98365.33,1,1,1,44251.33
5737,682,2,0,35,2,117438.92,2,1,1,16910.98
8479,632,0,1,50,2,0.0,2,0,0,57942.88
2053,850,0,1,63,8,169832.57,1,0,0,184107.26
3164,665,0,0,38,5,0.0,2,1,0,156439.56
11177,499,1,0,53,1,75225.53,2,0,0,144849.1
12213,558,0,0,45,1,153697.53,2,0,0,89891.4
14192,682,0,0,52,5,112670.48,1,1,0,21085.17
1657,704,2,0,54,6,133656.91,3,1,0,145071.33
8069,617,2,1,44,9,49157.09,2,1,0,53294.17
8644,716,1,0,29,8,0.0,2,0,0,78616.92
2710,634,2,1,37,1,89696.84,2,1,1,193179.88
14623,619,0,1,44,3,116967.68,1,1,0,5075.17
7549,705,2,0,44,10,106731.58,1,1,0,137419.87
4266,536,0,0,35,8,0.0,1,1,0,171840.24
6715,808,1,0,67,10,124577.15,1,0,1,169894.4
422,535,2,1,40,7,111756.5,1,1,0,8128.32
5316,654,1,1,40,5,105683.63,1,1,0,173617.09
8849,664,0,0,38,4,74306.19,2,1,0,154395.56
9673,643,0,1,62,9,0.0,2,0,0,155870.82
2845,599,2,1,45,10,103583.05,1,1,0,132127.69
4066,823,0,0,44,1,0.0,2,0,1,182495.7
14057,516,0,1,27,9,0.0,1,1,0,142680.64
5244,672,1,1,43,5,0.0,2,1,1,64515.5
1001,788,0,0,43,10,0.0,2,1,1,116111.51
4198,612,1,1,35,1,0.0,1,1,1,83256.26
2418,614,0,1,40,6,0.0,1,1,1,20339.79
12453,447,0,1,41,3,0.0,4,1,1,197490.39
3575,640,0,0,66,9,116037.76,1,0,1,184636.05
6726,628,1,1,50,8,0.0,1,0,0,144366.83
3847,611,0,0,37,6,0.0,2,1,0,110782.88
961,685,1,1,35,4,137948.51,1,1,0,113639.64
9772,660,2,1,30,1,84440.1,2,1,1,60485.98
11882,684,1,1,39,4,207034.96,2,0,0,157694.76
11099,710,1,1,62,3,131078.42,2,1,0,119348.76
15803,712,1,1,52,9,0.0,1,1,1,117977.45
757,736,1,0,28,2,0.0,2,1,1,117431.1
5313,783,0,0,72,5,121215.9,2,1,1,105206.48
2284,664,2,1,39,7,60263.23,1,1,0,170835.32
13396,630,1,1,39,10,105473.74,1,0,0,58854.88
9982,655,2,0,46,7,137145.12,1,1,0,115146.4
4827,636,1,1,52,4,111284.53,1,0,1,32936.44
14129,708,0,0,59,2,0.0,1,1,0,179673.11
807,628,0,1,69,5,0.0,2,1,1,181964.6
3907,603,2,1,46,4,98899.76,2,1,1,86190.34
7023,524,2,1,29,9,144287.6,2,1,0,32063.3
1956,565,0,1,55,4,118803.35,2,1,1,128124.7
9343,845,2,0,43,3,152063.59,2,1,0,97910.06
10910,598,0,1,48,6,120682.53,1,1,0,30635.52
13002,850,2,1,42,6,84445.68,3,0,1,60021.34
2402,531,0,1,31,3,96288.26,1,1,0,56794.73
11466,619,2,1,57,3,137946.39,1,1,1,72467.99
1073,503,1,1,37,6,0.0,2,0,0,136506.86
6524,651,2,0,35,1,163700.78,3,1,1,29583.48
13570,535,2,1,40,7,111756.5,1,1,0,8128.32
15916,745,2,1,45,10,117231.63,3,1,1,122381.02
8095,850,2,0,36,6,143644.16,1,1,0,22102.25
12225,669,0,1,50,9,201009.64,1,1,0,158032.5
11880,850,1,1,51,3,109799.55,2,1,1,12457.76
13378,764,2,1,34,6,108760.27,2,1,0,166324.79
11919,443,0,0,35,9,108308.0,1,1,0,129031.19
12730,663,2,1,49,7,116150.65,3,1,1,84358.71
1003,646,0,0,42,3,175159.9,2,0,0,67124.48
7658,706,1,0,53,3,0.0,3,0,0,88479.02
14521,644,1,0,46,6,12459.19,1,0,0,156787.34
7566,574,1,1,36,4,77967.5,1,1,0,167066.95
9677,724,2,1,33,4,88046.88,1,0,1,186942.49
14733,747,2,1,37,9,135776.36,3,1,0,85470.45
5368,538,0,0,62,3,75051.49,1,0,0,17682.02
13309,625,0,0,51,7,136294.97,1,1,0,38867.46
9603,675,0,1,39,7,0.0,2,0,1,36267.21
6289,633,1,1,63,4,114552.6,1,1,0,73856.28
10596,550,2,1,52,5,121016.23,1,1,1,41730.37
15456,652,2,0,47,0,126597.89,2,1,1,38798.79
10154,833,2,1,59,1,130854.59,1,1,1,30722.52
985,551,2,1,31,9,82293.82,2,1,1,91565.25
11868,601,0,0,43,8,0.0,3,0,1,110916.15
6169,542,0,1,29,9,0.0,1,1,0,8342.35
15843,645,2,0,59,8,121669.93,2,0,0,91.75
7384,634,0,0,41,7,0.0,2,1,1,131284.93
12051,513,0,1,44,1,63562.02,2,0,1,52629.73
14573,621,2,0,55,7,131033.76,1,0,1,75685.59
14922,704,0,1,50,4,165438.26,1,1,0,120770.75
14942,728,0,0,59,4,0.0,1,1,1,163365.85
9460,744,1,1,35,7,0.0,2,1,1,43036.6
2462,672,0,0,53,9,169406.33,4,1,1,147311.47
11351,622,0,0,30,2,158584.82,3,1,0,142342.55
268,549,1,0,39,7,0.0,1,0,0,81259.25
7962,634,2,0,56,3,116251.24,1,0,1,42429.88
3580,639,2,0,41,5,98635.77,1,1,0,199970.74
71,813,0,1,29,6,0.0,1,1,0,33953.87
13959,514,2,0,45,3,109032.23,1,0,1,155407.21
12956,549,2,1,54,5,92877.33,1,1,0,2619.64
12280,581,0,0,47,1,122949.14,1,0,0,180251.68
2821,714,1,0,33,10,103121.33,2,1,1,49672.01
14317,710,2,1,43,2,140080.32,3,1,1,157908.19
589,519,1,0,47,6,157296.02,2,0,0,147278.43
12207,581,0,0,47,1,122949.14,1,0,0,180251.68
10495,580,2,1,44,9,143391.07,1,0,0,146891.07
11759,700,1,1,47,4,0.0,1,1,0,121798.52
12378,558,2,1,39,10,144757.02,1,1,0,22878.16
14449,638,1,0,55,2,155828.22,1,0,1,108987.25
3758,514,0,1,38,4,112230.38,1,1,0,16717.11
6845,465,2,1,24,5,117154.9,1,1,1,127744.02
2028,458,0,0,39,9,0.0,2,1,0,116343.09
8869,669,0,0,41,0,150219.41,2,0,0,107839.03
10946,569,1,1,34,0,151839.26,1,1,0,102299.81
13978,747,2,1,58,7,116313.57,1,1,1,190696.35
5454,704,0,1,39,5,0.0,1,1,0,6416.92
10530,556,1,1,46,3,131764.96,1,1,1,108500.66
12414,587,2,1,35,5,121863.61,1,1,1,23481.69
14327,551,0,1,42,2,139561.46,1,1,0,43435.43
10671,693,0,1,36,8,178111.82,1,0,0,58719.63
2432,537,2,1,39,3,135309.36,1,1,0,31728.86
14080,704,0,1,50,4,165438.26,1,1,0,120770.75
4647,781,0,0,28,4,0.0,2,1,0,177703.15
8469,720,0,1,71,5,183135.39,2,1,1,197688.5
14179,537,2,0,47,6,103163.35,1,1,0,16259.64
896,718,0,1,35,8,0.0,2,1,0,94820.85
9803,673,0,1,31,1,108345.22,1,0,1,38802.03
13129,667,2,1,55,9,154393.43,1,1,1,137674.96
1587,592,0,0,37,7,0.0,2,1,1,126726.33
6686,621,1,1,50,3,163085.79,1,0,1,131048.36
1719,760,1,0,57,1,0.0,2,1,1,25101.17
6100,796,0,1,30,2,137262.71,2,1,0,62905.29
3806,594,1,0,38,10,0.0,2,1,0,58332.91
8806,681,2,1,38,6,181804.34,2,1,1,57517.71
12238,708,0,1,52,10,105355.81,1,1,0,123.07
3961,702,0,0,29,10,88378.6,1,1,0,88550.28
13246,705,2,0,46,4,115518.07,1,0,0,76544.9
7036,540,2,1,37,3,129965.18,1,0,0,19374.08
15303,615,0,1,34,1,83503.11,2,1,1,73124.53
890,788,1,1,37,8,141541.25,1,0,0,66013.27
14378,774,0,1,53,4,113709.28,1,1,1,153887.93
4006,654,0,1,37,6,83568.55,1,1,0,47046.72
4939,616,0,1,37,5,144235.73,2,0,0,154957.66
12624,683,1,1,56,7,50911.21,3,0,0,97629.31
12858,840,2,0,51,1,87779.83,1,0,1,36687.11
5898,699,0,1,34,2,117468.67,1,1,0,185227.42
11998,757,2,0,43,5,131433.33,2,1,1,3497.43
12726,651,2,0,42,1,116646.76,1,1,0,44731.8
12031,505,1,0,45,9,131355.3,3,1,0,195395.33
584,647,2,0,51,1,119741.77,2,0,0,54954.51
3932,680,0,1,23,5,140007.19,1,0,1,31714.08
1260,704,2,1,27,5,147004.34,1,1,0,64381.33
11856,719,2,0,42,5,137227.04,3,1,0,149097.38
310,652,0,0,80,4,0.0,2,1,1,188603.07
1716,809,1,1,33,9,0.0,1,1,1,124045.65
6009,525,1,1,33,5,0.0,2,1,0,161002.29
2052,689,2,1,26,4,120727.97,1,0,1,149073.88
11070,579,2,0,50,5,117721.02,1,0,1,192146.63
4668,445,0,1,31,7,145056.59,1,1,1,175893.53
4298,602,0,1,38,7,111835.94,2,1,0,124389.61
6646,685,1,0,42,2,0.0,2,0,0,199992.48
3783,647,1,0,26,8,109958.15,1,1,1,136592.24
1008,444,0,1,45,6,0.0,1,1,0,130009.85
7347,553,1,1,42,7,0.0,2,1,0,7680.23
13306,521,0,1,27,4,121325.84,1,1,1,164223.7
14946,678,0,1,54,7,128914.97,1,0,0,191746.23
8383,493,0,0,36,5,148667.81,2,1,0,56092.51
9878,728,1,0,43,8,128412.61,1,0,1,139024.31
10809,637,2,1,30,1,122185.53,1,1,0,102566.46
4059,676,0,1,37,10,106242.67,1,1,1,166678.28
8721,775,1,1,27,4,0.0,1,1,1,40807.26
90,647,1,0,44,5,0.0,3,1,1,174205.22
1987,738,0,1,54,4,0.0,1,0,1,55725.04
11529,560,1,1,47,1,0.0,1,0,0,128882.66
13905,819,0,0,39,9,133102.92,1,1,0,27046.46
12460,547,2,1,55,4,111362.76,3,1,0,16922.28
7279,486,2,1,37,1,101438.0,1,0,0,51364.56
14363,494,1,0,41,2,69974.66,2,1,0,188426.13
11549,746,0,1,58,3,0.0,3,1,1,80344.96
14046,704,0,1,32,7,127785.17,4,0,0,184464.7
15132,713,0,0,32,1,117094.02,1,0,0,149558.83
9517,543,2,1,37,8,140894.06,2,1,1,118059.19
13847,705,1,1,44,0,184552.12,1,1,0,68860.3
13728,655,0,0,59,7,0.0,1,1,0,88958.49
2925,717,0,0,76,9,138489.66,1,1,1,68400.14
10608,495,1,0,45,3,89158.94,3,1,0,135169.76
8185,722,2,0,40,6,89175.06,2,0,1,152883.95
5884,552,2,1,38,10,132271.12,2,1,1,46562.02
2341,717,0,0,25,7,108664.85,2,1,0,190011.85
12081,594,0,0,53,4,0.0,1,1,0,5408.74
11334,664,0,1,54,8,0.0,1,1,1,162719.69
627,752,0,1,49,2,78653.84,1,1,0,7698.6
10697,785,1,0,54,1,0.0,2,1,0,45113.92
7545,732,0,1,26,7,0.0,2,1,0,154364.66
10358,744,2,0,50,1,121498.11,2,0,1,106061.47
4765,630,1,0,49,1,0.0,2,0,1,162858.29
15827,586,0,0,60,3,47020.65,2,0,1,63241.21
15308,778,0,0,33,9,151772.63,2,0,0,180249.94
13467,671,2,0,47,7,114603.76,2,1,0,153194.32
128,828,0,0,41,7,0.0,2,1,0,171378.77
13502,697,1,1,56,5,110802.03,1,1,1,50230.31
11071,572,2,1,51,8,97750.07,3,1,1,193014.26
13838,583,0,0,57,3,238387.56,1,0,1,147964.99
4182,550,2,1,52,5,121016.23,1,1,1,41730.37
7299,661,0,1,51,6,146606.6,1,1,1,68021.9
6995,633,0,0,32,1,104001.38,1,0,1,36642.65
2398,706,1,0,42,8,95386.82,1,1,1,75732.25
14290,556,0,0,43,6,0.0,3,0,0,125154.57
1186,670,0,0,35,3,103465.02,2,1,1,174627.06
15776,687,2,0,29,4,78939.15,1,1,0,122134.56
15483,632,0,0,40,9,139625.34,1,1,0,93702.96
5314,743,2,1,45,10,144677.19,3,1,0,22512.44
9220,598,0,1,60,4,0.0,1,1,0,197727.14
4247,637,1,0,54,5,0.0,1,0,1,150836.98
15227,573,1,1,56,3,154669.77,1,0,1,115462.27
9107,655,1,1,38,9,0.0,1,0,1,90490.33
9497,684,0,0,25,1,0.0,2,0,1,144978.47
1096,756,2,0,39,3,100717.85,3,1,1,73406.04
6653,608,2,1,23,8,197715.93,2,1,1,116124.28
1273,474,0,1,33,5,0.0,2,1,0,181945.52
5698,682,1,0,64,9,0.0,2,1,1,103318.44
10200,408,0,0,84,8,87873.39,1,0,0,188484.52
8728,434,0,1,41,4,108128.52,1,0,1,56784.11
6797,693,2,1,46,2,104763.41,1,1,1,62368.33
9590,772,2,1,34,7,111565.91,1,1,1,121073.23
6615,661,0,1,26,8,0.0,2,0,0,196875.87
3358,705,2,0,33,5,116765.7,1,0,0,190659.17
7755,675,0,1,34,8,0.0,2,1,1,184842.21
183,636,0,1,42,2,0.0,2,1,1,55470.78
12601,619,1,0,44,6,52831.13,1,1,1,112649.22
15171,683,0,0,42,4,148283.94,1,1,1,44692.63
6513,513,1,0,41,9,107135.04,2,1,1,160546.58
4567,554,1,0,27,4,0.0,2,1,1,135083.73
6603,554,0,0,35,10,74988.59,2,0,1,190155.13
14630,603,0,1,32,7,0.0,1,1,0,198055.94
1961,705,1,0,24,5,177799.83,2,0,0,79886.06
4992,794,0,0,62,9,123681.32,3,1,0,173586.63
4891,765,2,1,34,5,86055.17,2,1,1,104220.5
8039,672,0,0,43,4,92599.55,2,1,1,167336.78
5869,562,2,1,31,2,112708.2,1,0,1,186370.3
9570,631,0,1,35,8,129205.49,1,1,1,79146.36
15120,707,1,0,52,7,0.0,1,1,0,109688.82
6226,762,2,1,46,6,123571.77,3,0,1,57014.17
11991,435,2,1,37,8,114346.3,1,0,1,980.93
11293,608,0,0,62,8,144976.5,1,0,0,175836.03
1251,588,2,0,40,10,125534.51,1,1,0,121504.18
3176,722,2,1,29,1,107233.85,2,1,0,24924.92
3359,739,1,1,60,4,0.0,1,1,1,51637.67
10959,617,1,1,50,7,0.0,1,1,0,184839.7
10236,651,2,0,35,1,163700.78,3,1,1,29583.48
12341,659,0,0,49,1,0.0,1,1,0,116249.72
14353,496,2,0,59,7,91680.1,2,1,0,163141.18
7411,626,2,0,23,6,85897.95,1,1,0,109742.8
7538,601,1,1,28,6,0.0,2,1,0,14665.28
13047,502,0,0,42,8,159660.8,3,1,0,113931.57
1051,625,1,0,49,2,80816.45,1,1,1,20018.79
9221,655,2,0,37,4,108862.76,1,1,0,79555.08
8464,850,0,0,34,4,71379.53,2,1,1,154000.99
4763,752,0,1,38,0,145974.79,2,1,1,137694.23
15740,804,0,0,50,4,0.0,1,1,1,8546.87
1874,529,1,1,35,5,95772.97,1,1,1,112781.5
9278,443,0,1,35,6,161111.45,1,0,0,13946.66
10986,583,0,0,57,3,238387.56,1,0,1,147964.99
7282,581,1,0,44,7,189318.16,2,1,0,45026.23
9008,475,0,1,40,7,160818.08,1,0,1,169642.13
12143,824,0,1,26,7,146266.0,1,1,0,21903.62
4322,508,0,1,31,8,72541.48,1,1,0,129803.08
9448,583,2,1,35,8,149995.72,2,1,0,42143.55
5831,635,0,0,27,8,127471.56,1,1,1,152916.05
12937,793,2,1,54,2,128966.13,1,0,0,18633.4
10732,405,0,1,39,10,0.0,1,1,0,160810.85
10762,563,1,0,46,8,106171.68,1,1,0,163145.5
13988,634,2,0,56,3,116251.24,1,0,1,42429.88
12402,574,1,1,36,4,77967.5,1,1,0,167066.95
4485,751,2,1,34,9,108513.25,2,1,1,27097.82
12642,728,0,0,59,4,0.0,1,1,1,163365.85
8615,658,0,0,39,4,0.0,1,1,1,147530.06
3924,653,0,0,40,0,0.0,2,1,0,35795.85
9940,748,0,0,20,7,0.0,2,0,0,10792.42
15112,507,2,1,31,2,134237.07,1,1,1,166423.66
10172,544,0,0,26,6,0.0,1,1,0,100200.4
11770,562,2,0,39,6,130565.02,1,1,0,9854.72
7850,488,0,0,36,0,0.0,2,1,0,136675.22
12882,627,2,1,24,5,102773.2,2,1,0,56793.02
3113,620,0,1,32,7,0.0,2,1,1,34665.79
3303,632,0,0,44,3,133793.89,1,1,1,34607.14
9536,550,2,0,42,10,128707.31,1,1,0,63092.65
1690,675,1,1,36,3,54098.18,2,0,1,54478.52
15551,651,1,0,45,8,95922.9,1,1,0,84782.42
5048,707,0,1,42,2,16893.59,1,1,1,77502.56
10731,688,0,0,39,0,0.0,2,1,0,53222.15
3308,813,0,0,62,10,64667.95,2,0,1,140454.14
1504,741,0,1,32,8,0.0,2,1,0,143598.7
1806,691,0,1,38,7,0.0,2,0,0,81617.4
3871,570,1,1,21,7,116099.82,1,1,1,148087.62
11213,526,1,1,49,2,0.0,1,1,0,114539.67
3791,705,0,0,38,3,123894.43,1,1,0,21177.1
15182,622,2,1,42,9,115766.26,1,0,0,72155.85
12333,777,0,0,32,2,0.0,1,1,0,136458.19
11095,845,1,0,52,0,0.0,1,1,0,31726.76
1717,707,1,0,35,3,56674.48,1,1,0,17987.4
2696,698,1,0,40,0,92053.44,1,1,1,143681.83
1848,518,2,0,35,8,141665.63,1,0,1,192776.64
4512,666,0,1,51,2,148222.65,1,0,0,156953.54
11843,740,1,0,56,4,99097.33,1,1,1,85016.64
6622,559,0,0,43,1,0.0,1,0,1,86634.3
3435,676,2,0,34,4,89437.03,1,1,1,189540.95
10790,707,0,0,57,1,92053.0,1,1,1,164064.44
142,682,0,0,43,5,125851.93,1,1,1,193318.33
11170,677,1,1,56,5,123959.97,1,1,1,60590.72
6992,557,0,0,39,7,49572.73,1,1,0,115287.99
10746,750,0,0,37,6,0.0,1,1,1,117948.0
10502,619,1,0,41,8,0.0,3,1,1,79866.73
1117,731,0,0,47,1,115414.19,3,0,0,191734.67
1756,618,0,1,37,2,168178.21,2,0,1,101273.23
497,806,0,1,40,5,80613.93,1,1,1,142838.64
6751,604,0,0,53,2,121389.78,1,1,1,48201.64
870,535,0,0,40,8,0.0,1,1,1,27689.77
3357,658,2,1,29,5,75395.53,2,0,1,54914.92
9104,656,1,0,34,6,59877.33,1,1,0,14032.62
7678,645,0,1,31,7,161171.7,2,1,0,12599.94
